"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3628",0.432733170382534,9.05,0.00222194836655585,0.432733170382534,9.05,0.039021428894816,0.191463734445536,7.95,0.0179216582860091
"3629",0.432733170382534,9.05,0.000201460524210129,0.432733170382534,9.05,0.00657968848673999,0.191463734445536,7.95,0.00349135151856115
"3630",0.432733170382534,9.05,0.000644075891591589,0.432733170382534,9.05,0.0108643827204643,0.191463734445536,7.95,0.0066419149475163
"3631",0.432733170382534,9.05,0.000148051971142662,0.432733170382534,9.05,0.00521207171720119,0.191463734445536,7.95,0.00250937151212197
"3632",0.432733170382534,9.05,0.00145709111742015,0.432733170382534,9.05,0.00774341611011725,0.191463734445536,7.95,0.00405259257520192
"3633",0.000236449097680618,0,-0.00010936841182214,0.000236449097680618,0,-0.000246754371741773,0.803169906905839,15.25,0.00135886278184221
"3634",0.432733170382534,9.05,0.00213362027924184,0.432733170382534,9.05,0.0458063954089609,0.803169906905839,15.25,0.00192401996640773
"3635",0.413453550098249,12.15,0.000663907206014968,0.413453550098249,12.15,0.00638537444931277,0.187574616707844,6.75,0.00146492101399289
"3636",0.432733170382534,9.05,0.00402189432009287,0.432733170382534,9.05,0.0790718638342643,0.803169906905839,15.25,0.00182865193669475
"3637",0.432733170382534,9.05,0.000554557201579743,0.432733170382534,9.05,0.0144939525407982,0.803169906905839,15.25,0.00176997270584072
"3638",0.432733170382534,9.05,0.00022774309386585,0.432733170382534,9.05,0.00610880424217593,0.803169906905839,15.25,0.00196574460487529
"3639",0.432733170382534,9.05,0.000714151027444892,0.432733170382534,9.05,0.0112157734509859,0.803169906905839,15.25,0.0218715022612392
"3640",0.432733170382534,9.05,0.00210989388981422,0.432733170382534,9.05,0.0478877550400248,0.803169906905839,15.25,0.002583382592038
"3641",0.432733170382534,9.05,0.00218298862077444,0.432733170382534,9.05,0.0414736391823181,0.803169906905839,15.25,0.0138915773990516
"3642",0.432733170382534,9.05,0.00105932434775637,0.432733170382534,9.05,0.0169268589588494,0.803169906905839,15.25,0.0102143167097787
"3643",0.432733170382534,9.05,0.00174435329184855,0.432733170382534,9.05,0.032278351740749,0.803169906905839,15.25,0.00205350556420162
"3644",0.432733170382534,9.05,0.00082647588878497,0.432733170382534,9.05,0.0185911245940363,0.803169906905839,15.25,0.030876077470928
"3645",0.000236449097680618,0,-1.76834401622951e-05,0.000236449097680618,0,0.00284586173060776,0.803169906905839,15.25,0.00157291684489068
"3646",0.413453550098249,12.15,0.000536037683285286,0.413453550098249,12.15,0.00280283103429059,0.0280400558896509,0,0.00118418173810881
"3647",0.432733170382534,9.05,0.000957496915680533,0.432733170382534,9.05,0.0301928795186198,0.803169906905839,15.25,0.00160825486698111
"3648",0.432733170382534,9.05,0.000245086679045703,0.432733170382534,9.05,0.00143466738819057,0.803169906905839,15.25,0.00720887137197508
